tcp.stream,time.delta.prevPkt,kalive.Violated,Direction,mqtt.len,mqtt.msgtype,mqtt.hdr_reserved,mqtt.qos,mqtt.dupflag,msgid_value,msgid_is_present,mqtt.topic_len,topic_depth,mqtt.topic.null,mqtt.topic.wildcard,mqtt.topic.invalidUTF,mqtt.topic.empty,mqtt.willtopic_len,mqtt.willtopic.null,mqtt.willtopic.wildcard,mqtt.willtopic.empty,mqtt.willmsg_len,mqtt.msg.empty,mqtt.conflag.willflag,protoname_is_valid,mqtt.kalive,mqtt.conflag.reserved,mqtt.connack.reason_code,mqtt.disconnect.reason_code,mqtt.subscription_options_numeric,mqtt.subscription_options_reserved_numeric,mqtt.suback.reason_code_numeric,mqtt.unsuback.reason_code_numeric,suback_out_of_order,unsuback_out_of_order,subscribe_msgid_mismatch,unsubscribe_msgid_mismatch,subscribe_ack_missing,unsubscribe_ack_missing,pending_subscribe_count,pending_unsubscribe_count,msgid_order_deviation,pingreq_missing,time_since_last_client_control,ping.missed,seq_position,seq_length,is_first_packet,is_same_frame,Target,Tag
2206,0.02,0,3,9,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.020000000000000004,0,3,4,0,0,1,13
2207,0.0,0,2,27,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,4,1,0,1,13
2207,0.007279,0,3,9,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.007279,0,1,4,0,0,1,13
2207,0.077558,0,2,27,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,4,0,0,1,13
2207,0.03,0,3,9,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.03,0,3,4,0,0,1,13
2208,0.0,0,2,98,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,17.0,0.0,1,1,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,1,0,1,13
2208,0.009852,0,3,43,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.009852,0,1,14,0,0,1,13
2208,0.07406,0,2,22,10,2.0,0.0,0,1.0,1,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.083912,0,2,14,0,0,1,13
2208,0.004805,0,3,4,11,0.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0.004805000000000004,0,3,14,0,0,1,13
2208,0.86553,0,2,23,8,2.0,0.0,0,2.0,1,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,34.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.8703350000000001,0,4,14,0,0,1,13
2208,0.002916,0,3,4,9,0.0,0.0,0,2.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0.0029160000000000297,0,5,14,0,0,1,13
2208,0.076348,0,3,70,3,0.0,1.0,0,1.0,1,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.079264,0,6,14,0,0,1,13
2208,0.54743,0,3,69,3,0.0,1.0,0,2.0,1,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.6266940000000001,0,7,14,0,0,1,13
2208,0.071423,0,3,70,3,0.0,1.0,0,3.0,1,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.6981170000000001,0,8,14,0,0,1,13
2208,0.007323,0,3,42,3,0.0,0.0,0,0.0,0,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.7054400000000001,0,9,14,0,0,1,13
2208,0.418193,0,3,69,3,0.0,1.0,0,4.0,1,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.1236329999999999,0,10,14,0,0,1,13
2208,0.052048,0,3,67,3,0.0,0.0,0,0.0,0,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.175681,0,11,14,0,0,1,13
2208,0.422798,0,2,27,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,12,14,0,0,1,13
2208,0.01,0,3,43,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.009999999999999787,0,13,14,0,0,1,13
2209,0.0,0,2,31,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,65535.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,24,1,0,1,13
2209,0.009902,0,3,19,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.009902,0,1,24,0,0,1,13
2209,0.07401,0,2,63,3,0.0,1.0,0,1.0,1,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.083912,0,2,24,0,0,1,13
2209,0.004439,0,3,2,4,0.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0044389999999999985,0,3,24,0,0,1,13
2209,0.854589,0,2,42,3,0.0,0.0,0,0.0,0,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.859028,0,4,24,0,0,1,13
2209,0.715129,0,2,42,3,0.0,0.0,0,0.0,0,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.715129,0,5,24,0,0,1,13
2209,0.83928,0,2,42,3,0.0,0.0,0,0.0,0,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.8392799999999998,0,6,24,0,0,1,13
2209,0.692494,0,2,65,3,0.0,2.0,0,2.0,1,23.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.6924939999999999,0,7,24,0,0,1,13
2209,0.00331,0,3,2,5,0.0,0.0,0,2.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.003309999999999924,0,8,24,0,0,1,13
2209,0.066116,0,2,2,6,2.0,0.0,0,2.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.06942599999999999,0,9,24,0,0,1,13
2209,0.003663,0,3,2,7,0.0,0.0,0,2.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.003662999999999972,0,10,24,0,0,1,13
2209,0.834184,0,2,51,3,0.0,0.0,0,0.0,0,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.837847,0,11,24,0,0,1,13
2209,0.756994,0,2,64,3,0.0,1.0,0,3.0,1,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.7569939999999997,0,12,24,0,0,1,13
2209,0.003628,0,3,2,4,0.0,0.0,0,3.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0036279999999999646,0,13,24,0,0,1,13
2209,0.930059,0,2,68,3,0.0,1.0,0,4.0,1,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.9336869999999999,0,14,24,0,0,1,13
2209,0.003329,0,3,2,4,0.0,0.0,0,4.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0033289999999999154,0,15,24,0,0,1,13
2209,0.773164,0,2,42,3,0.0,0.0,0,0.0,0,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.7764930000000003,0,16,24,0,0,1,13
2209,0.695496,0,2,69,3,0.0,0.0,0,0.0,0,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.6954960000000003,0,17,24,0,0,1,13
2209,0.689681,0,2,69,3,0.0,2.0,0,5.0,1,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.6896810000000002,0,18,24,0,0,1,13
2209,0.003582,0,3,2,5,0.0,0.0,0,5.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.003581999999999752,0,19,24,0,0,1,13
2209,0.065949,0,2,2,6,2.0,0.0,0,5.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.06953099999999957,0,20,24,0,0,1,13
2209,0.003893,0,3,2,7,0.0,0.0,0,5.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0038929999999997023,0,21,24,0,0,1,13
2209,0.551589,0,2,26,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,22,24,0,0,1,13
2209,0.02,0,3,19,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.019999999999999574,0,23,24,0,0,1,13
2210,0.0,0,2,26,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,32,1,0,1,13
2210,0.012927,0,3,9,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.012927,0,1,32,0,0,1,13
2210,0.071898,0,2,70,3,0.0,2.0,0,1.0,1,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.084825,0,2,32,0,0,1,13
2210,0.004224,0,3,2,5,0.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0042240000000000055,0,3,32,0,0,1,13
2210,0.078685,0,2,2,6,2.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.082909,0,4,32,0,0,1,13
2210,0.002943,0,3,2,7,0.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.002943000000000001,0,5,32,0,0,1,13
2210,0.854244,0,2,43,3,0.0,1.0,0,2.0,1,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.8571869999999999,0,6,32,0,0,1,13
2210,0.003874,0,3,2,4,0.0,0.0,0,2.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.003873999999999933,0,7,32,0,0,1,13
2210,0.602473,0,2,59,3,0.0,2.0,0,3.0,1,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.606347,0,8,32,0,0,1,13
2210,0.004222,0,3,2,5,0.0,0.0,0,3.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.004221999999999948,0,9,32,0,0,1,13
2210,0.068554,0,2,2,6,2.0,0.0,0,3.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.07277599999999995,0,10,32,0,0,1,13
2210,0.004069,0,3,2,7,0.0,0.0,0,3.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0040690000000001,0,11,32,0,0,1,13
2210,0.697022,0,2,68,3,0.0,2.0,0,4.0,1,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.7010910000000001,0,12,32,0,0,1,13
2210,0.003446,0,3,2,5,0.0,0.0,0,4.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.003445999999999838,0,13,32,0,0,1,13
2210,0.068177,0,2,2,6,2.0,0.0,0,4.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.07162299999999977,0,14,32,0,0,1,13
2210,0.003867,0,3,2,7,0.0,0.0,0,4.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.003867000000000065,0,15,32,0,0,1,13
2210,0.373049,0,2,44,3,0.0,2.0,0,5.0,1,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.37691600000000003,0,16,32,0,0,1,13
2210,0.004084,0,3,2,5,0.0,0.0,0,5.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.004084000000000199,0,17,32,0,0,1,13
2210,0.06746,0,2,2,6,2.0,0.0,0,5.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.07154400000000027,0,18,32,0,0,1,13
2210,0.003609,0,3,2,7,0.0,0.0,0,5.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0036089999999999733,0,19,32,0,0,1,13
2210,0.727947,0,2,74,3,0.0,0.0,0,0.0,0,23.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.7315559999999999,0,20,32,0,0,1,13
2210,0.650209,0,2,42,3,0.0,0.0,0,0.0,0,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.6502089999999998,0,21,32,0,0,1,13
2210,0.494469,0,2,71,3,0.0,2.0,0,6.0,1,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.4944689999999996,0,22,32,0,0,1,13
2210,0.003162,0,3,2,5,0.0,0.0,0,6.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.003161999999999665,0,23,32,0,0,1,13
2210,0.067597,0,2,2,6,2.0,0.0,0,6.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0707589999999998,0,24,32,0,0,1,13
2210,0.003697,0,3,2,7,0.0,0.0,0,6.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0036969999999998393,0,25,32,0,0,1,13
2210,0.36835,0,2,71,3,0.0,2.0,0,7.0,1,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.37204700000000024,0,26,32,0,0,1,13
2210,0.003239,0,3,2,5,0.0,0.0,0,7.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.00323899999999977,0,27,32,0,0,1,13
2210,0.066962,0,2,2,6,2.0,0.0,0,7.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.07020099999999996,0,28,32,0,0,1,13
2210,0.003442,0,3,2,7,0.0,0.0,0,7.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.003441999999999723,0,29,32,0,0,1,13
2210,0.557071,0,2,26,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,30,32,0,0,1,13
2210,0.01,0,3,9,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.009999999999999787,0,31,32,0,0,1,13
2211,0.0,0,2,32,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,68,1,0,1,13
2211,0.010854,0,3,19,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.010854,0,1,68,0,0,1,13
2211,0.072052,0,2,22,8,2.0,0.0,0,1.0,1,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,32.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.08290600000000001,0,2,68,0,0,1,13
2211,0.003119,0,3,4,9,0.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0.0031189999999999968,0,3,68,0,0,1,13
2211,0.002386,0,3,68,3,0.0,0.0,0,0.0,0,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.005504999999999996,0,4,68,0,0,1,13
2211,9.4e-05,0,3,56,3,0.0,0.0,0,0.0,0,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.005598999999999993,0,5,68,0,0,1,13
2211,0.01407,0,3,68,3,0.0,0.0,0,0.0,0,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.019668999999999992,0,6,68,0,0,1,13
2211,0.000556,0,3,56,3,0.0,0.0,0,0.0,0,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.020224999999999993,0,7,68,0,0,1,13
2211,0.77303,0,3,56,3,0.0,0.0,0,0.0,0,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.7932549999999999,0,8,68,0,0,1,13
2211,0.151721,0,3,41,3,0.0,0.0,0,0.0,0,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.9449759999999999,0,9,68,0,0,1,13
2211,0.549245,0,2,69,3,0.0,1.0,0,2.0,1,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.494221,0,10,68,0,0,1,13
2211,0.003799,0,3,2,4,0.0,0.0,0,2.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.003799000000000108,0,11,68,0,0,1,13
